"","StartStationID","EndStationID","Gender","BirthDecade"
"17318","3187","3183","1","90s"
"17319","3183","3213","2","80s"
"17320","3214","3183","1","80s"
"17321","3225","3195","1","80s"
"17322","3193","3195","1","70s"
"17323","3195","3207","1","70s"
"17324","3198","3207","2","80s"
"17325","3195","3195","1","90s"
"17326","3210","3186","1","60s"
"17327","3203","3186","1","60s"
"17328","3186","3185","1","90s"
"17329","3185","3199","2","80s"
"17330","3185","3209","1","70s"
"17331","3186","3192","1","80s"
"17332","3214","3186","1","60s"
"17333","3186","3214","1","80s"
"17334","3201","3184","1","80s"
"17335","3195","3215","1","80s"
"17336","3215","3195","1","80s"
"17337","3186","3205","1","80s"
"17338","3207","3211","1","90s"
"17339","3183","3187","1","80s"
"17340","3201","3184","1","80s"
"17341","3184","3209","2","80s"
"17342","3209","3186","2","60s"
"17343","3186","3213","1","80s"
"17344","3186","3192","1","70s"
"17345","3192","3183","2","70s"
"17346","3183","3199","2","80s"
"17347","3199","3192","1","80s"
"17348","3214","3183","1","60s"
"17349","3183","3185","1","70s"
"17350","3183","3211","2","80s"
"17351","3209","3225","1","70s"
"17352","3220","3225","1","80s"
"17353","3211","3211","1","80s"
"17354","3203","3186","1","80s"
"17355","3211","3187","1","90s"
"17356","3186","3209","1","80s"
"17357","3183","3214","1","90s"
"17358","3183","3184","1","70s"
"17359","3186","3192","1","70s"
"17360","3198","3209","2","70s"
"17361","3199","3205","1","80s"
"17362","3202","3203","1","80s"
"17363","3209","3186","1","80s"
"17364","3195","3210","1","80s"
"17365","3215","3195","2","80s"
"17366","3195","3194","1","70s"
"17367","3214","3183","1","80s"
"17368","3183","3194","1","80s"
"17369","3220","3220","2","80s"
"17370","3220","3186","1","80s"
"17371","3186","3207","2","80s"
"17372","3207","3186","2","80s"
"17373","3185","3184","1","70s"
"17374","3194","3184","1","80s"
"17375","3211","3213","1","80s"
"17376","3213","3186","1","60s"
"17377","3186","3209","1","80s"
"17378","3186","3213","2","70s"
"17379","3195","3210","2","90s"
"17380","3210","3199","1","60s"
"17381","3209","3186","1","80s"
"17382","3186","3203","1","90s"
"17383","3203","3186","1","70s"
"17384","3197","3199","1","80s"
"17385","3199","3199","1","80s"
"17386","3199","3183","1","80s"
"17387","3183","3213","2","70s"
"17388","3202","3203","1","80s"
"17389","3202","3203","2","70s"
"17390","3195","3194","1","90s"
"17391","3194","3184","1","80s"
"17392","3184","3186","1","90s"
"17393","3211","3186","1","80s"
"17394","3186","3213","1","80s"
"17395","3186","3213","1","70s"
"17396","3203","3186","2","90s"
"17397","3213","3213","1","80s"
"17398","3213","3183","1","70s"
"17399","3183","3187","2","80s"
"17400","3183","3184","1","80s"
"17401","3184","3209","1","60s"
"17402","3200","3186","1","70s"
"17403","3186","3209","1","90s"
"17404","3209","3183","1","70s"
"17405","3183","3214","1","80s"
"17406","3214","3183","1","60s"
"17407","3198","3210","2","90s"
"17408","3210","3199","1","80s"
"17409","3195","3191","2","80s"
"17410","3191","3209","2","80s"
"17411","3209","3186","2","70s"
"17412","3186","3214","1","80s"
"17413","3214","3195","1","80s"
"17414","3194","3195","2","80s"
"17415","3211","3203","1","70s"
"17416","3186","3205","1","80s"
"17417","3205","3187","2","60s"
"17418","3187","3203","2","80s"
"17419","3203","3211","2","80s"
"17420","3211","3209","1","80s"
"17421","3184","3202","1","80s"
"17422","3186","3270","2","90s"
"17423","3214","3186","1","70s"
"17424","3205","3184","1","80s"
"17425","3184","3276","1","80s"
"17426","3184","3183","1","80s"
"17427","3183","3186","1","70s"
"17428","3186","3268","2","90s"
"17429","3195","3207","1","80s"
"17430","3207","3195","2","80s"
"17431","3194","3195","1","70s"
"17432","3278","3186","1","80s"
"17433","3272","3278","2","70s"
"17434","3278","3186","1","80s"
"17435","3186","3186","1","80s"
"17436","3211","3186","1","60s"
"17437","3186","3276","1","90s"
"17438","3211","3276","1","70s"
"17439","3276","3209","2","70s"
"17440","3209","3211","1","90s"
"17441","3211","3202","1","90s"
"17442","3202","3275","1","80s"
"17443","3275","3214","1","70s"
"17444","3276","3186","2","80s"
"17445","3186","3205","1","80s"
"17446","3192","3185","1","70s"
"17447","3185","3211","2","60s"
"17448","3211","3272","1","70s"
"17449","3186","3272","2","80s"
"17450","3272","3186","2","80s"
"17451","3203","3186","2","80s"
"17452","3186","3270","1","80s"
"17453","3275","3270","1","80s"
"17454","3270","3186","1","80s"
"17455","3183","3214","2","80s"
"17456","3214","3183","2","80s"
"17457","3275","3184","2","80s"
"17458","3184","3275","2","80s"
"17459","3275","3185","1","80s"
"17460","3185","3276","1","80s"
"17461","3276","3192","1","80s"
"17462","3213","3186","1","70s"
"17463","3186","3183","1","90s"
"17464","3183","3275","1","80s"
"17465","3184","3275","1","80s"
"17466","3272","3203","1","70s"
"17467","3186","3213","2","70s"
"17468","3213","3186","2","90s"
"17469","3186","3279","1","80s"
"17470","3269","3276","1","80s"
"17471","3214","3275","1","90s"
"17472","3267","3184","1","70s"
"17473","3270","3273","1","60s"
"17474","3186","3268","1","90s"
"17475","3211","3186","1","80s"
"17476","3272","3186","1","70s"
"17477","3186","3279","1","70s"
"17478","3279","3186","1","80s"
"17479","3186","3269","1","70s"
"17480","3209","3211","2","90s"
"17481","3209","3186","1","80s"
"17482","3203","3272","1","70s"
"17483","3270","3186","1","80s"
"17484","3276","3185","1","80s"
"17485","3214","3183","2","60s"
"17486","3183","3267","1","90s"
"17487","3187","3202","1","70s"
"17488","3275","3272","1","60s"
"17489","3272","3211","2","80s"
"17490","3272","3278","1","70s"
"17491","3276","3187","1","80s"
"17492","3199","3202","1","70s"
"17493","3270","3186","1","60s"
"17494","3184","3220","1","60s"
"17495","3186","3213","1","70s"
"17496","3213","3185","2","70s"
"17497","3270","3186","1","80s"
"17498","3186","3269","1","80s"
"17499","3279","3186","1","80s"
"17500","3183","3214","1","80s"
"17501","3186","3203","1","70s"
"17502","3203","3186","1","70s"
"17503","3213","3186","1","80s"
"17504","3210","3203","2","60s"
"17505","3203","3202","1","60s"
"17506","3183","3185","1","90s"
"17507","3213","3211","1","60s"
"17508","3211","3209","1","80s"
"17509","3202","3215","1","80s"
"17510","3215","3220","1","80s"
"17511","3225","3214","2","80s"
"17512","3183","3192","1","80s"
"17513","3214","3199","2","90s"
"17514","3202","3187","1","90s"
"17515","3186","3213","1","80s"
"17516","3213","3186","1","80s"
"17517","3186","3213","1","80s"
"17518","3211","3210","1","60s"
"17519","3186","3209","1","80s"
"17520","3202","3214","1","80s"
"17521","3186","3203","2","70s"
"17522","3225","3186","1","80s"
"17523","3213","3186","2","80s"
"17524","3209","3186","2","80s"
"17525","3192","3192","1","60s"
"17526","3185","3211","1","60s"
"17527","3209","3186","1","80s"
"17528","3187","3186","1","80s"
"17529","3214","3183","1","80s"
"17530","3192","3211","1","60s"
"17531","3199","3193","1","80s"
"17532","3186","3213","2","80s"
"17533","3186","3209","1","60s"
"17534","3209","3213","2","80s"
"17535","3203","3183","1","80s"
"17536","3207","3186","1","60s"
"17537","3184","3184","2","70s"
"17538","3209","3186","1","80s"
"17539","3211","3205","2","60s"
"17540","3211","3183","1","80s"
"17541","3184","3183","1","80s"
"17542","3209","3186","1","80s"
"17543","3212","3186","1","80s"
"17544","3213","3186","2","70s"
"17545","3185","3202","1","80s"
"17546","3192","3186","1","70s"
"17547","3185","3190","1","80s"
"17548","3190","3186","1","80s"
"17549","3194","3195","1","70s"
"17550","3195","3194","1","70s"
"17551","3186","3209","1","60s"
"17552","3225","3195","1","80s"
"17553","3187","3203","1","80s"
"17554","3186","3187","1","80s"
"17555","3199","3202","1","80s"
"17556","3202","3203","1","70s"
"17557","3214","3184","1","70s"
"17558","3202","3203","1","80s"
"17559","3213","3186","1","70s"
"17560","3186","3213","2","70s"
"17561","3213","3183","1","80s"
"17562","3185","3202","2","80s"
"17563","3202","3203","2","80s"
"17564","3186","3220","1","80s"
"17565","3194","3211","2","90s"
"17566","3205","3183","2","70s"
"17567","3186","3211","1","70s"
"17568","3185","3187","2","80s"
"17569","3187","3199","1","90s"
"17570","3220","3184","1","60s"
"17571","3214","3192","1","70s"
"17572","3195","3207","1","80s"
"17573","3209","3211","1","80s"
"17574","3186","3184","1","80s"
"17575","3207","3215","1","90s"
"17576","3215","3195","1","80s"
"17577","3195","3207","1","80s"
"17578","3195","3212","1","80s"
"17579","3203","3184","2","90s"
"17580","3203","3186","1","70s"
"17581","3203","3183","2","70s"
"17582","3214","3187","1","80s"
"17583","3187","3203","1","80s"
"17584","3206","3183","1","80s"
"17585","3186","3203","1","70s"
"17586","3195","3202","1","60s"
"17587","3203","3184","1","80s"
"17588","3184","3185","1","80s"
"17589","3186","3209","1","80s"
"17590","3209","3186","2","80s"
"17591","3203","3183","1","80s"
"17592","3202","3199","1","90s"
"17593","3211","3199","2","80s"
"17594","3201","3195","1","60s"
"17595","3185","3214","1","70s"
"17596","3186","3214","1","70s"
"17597","3214","3183","1","80s"
"17598","3225","3203","1","70s"
"17599","3210","3186","1","60s"
"17600","3207","3195","1","70s"
"17601","3183","3196","1","80s"
"17602","3198","3196","2","80s"
"17603","3195","3212","2","70s"
"17604","3212","3195","1","90s"
"17605","3195","3197","1","80s"
"17606","3197","3206","1","80s"
"17607","3206","3194","1","90s"
"17608","3194","3195","1","60s"
"17609","3195","3193","1","60s"
"17610","3209","3186","1","80s"
"17611","3214","3214","1","80s"
"17612","3186","3214","1","60s"
"17613","3214","3186","2","80s"
"17614","3211","3206","1","70s"
"17615","3206","3203","2","80s"
"17616","3184","3192","1","90s"
"17617","3192","3183","2","80s"
"17618","3183","3202","1","60s"
"17619","3202","3183","1","60s"
"17620","3202","3201","1","80s"
"17621","3210","3202","1","80s"
"17622","3202","3186","1","80s"
"17623","3186","3217","1","80s"
"17624","3186","3225","1","70s"
"17625","3203","3211","1","60s"
"17626","3186","3209","2","80s"
"17627","3186","3213","1","70s"
"17628","3211","3199","2","90s"
"17629","3183","3199","1","80s"
"17630","3199","3183","1","80s"
"17631","3214","3201","1","80s"
"17632","3183","3202","1","80s"
"17633","3202","3203","2","60s"
"17634","3214","3202","1","80s"
"17635","3195","3225","1","90s"
"17636","3225","3195","1","80s"
"17637","3195","3185","1","80s"
"17638","3185","3190","1","80s"
"17639","3190","3186","1","80s"
"17640","3186","3203","2","80s"
"17641","3203","3203","2","80s"
"17642","3203","3186","1","70s"
"17643","3186","3203","2","80s"
"17644","3203","3272","2","80s"
"17645","3272","3203","2","80s"
"17646","3209","3186","1","80s"
"17647","3185","3214","1","80s"
"17648","3214","3183","1","80s"
"17649","3183","3267","2","80s"
"17650","3203","3202","2","70s"
"17651","3203","3202","1","80s"
"17652","3202","3183","1","70s"
"17653","3202","3196","1","80s"
"17654","3195","3281","1","70s"
"17655","3278","3186","2","80s"
"17656","3183","3214","1","80s"
"17657","3183","3217","1","90s"
"17658","3186","3225","1","60s"
"17659","3186","3203","1","60s"
"17660","3203","3272","1","80s"
"17661","3209","3186","1","80s"
"17662","3186","3278","2","80s"
"17663","3187","3198","1","70s"
"17664","3210","3207","2","80s"
"17665","3207","3220","1","80s"
"17666","3203","3202","2","80s"
"17667","3186","3213","1","60s"
"17668","3213","3186","1","60s"
"17669","3214","3192","1","70s"
"17670","3267","3183","1","80s"
"17671","3279","3186","1","80s"
"17672","3186","3276","1","80s"
"17673","3276","3199","1","80s"
"17674","3199","3185","2","70s"
"17675","3183","3199","1","80s"
"17676","3199","3183","1","80s"
"17677","3203","3186","1","60s"
"17678","3186","3211","1","70s"
"17679","3186","3203","1","70s"
"17680","3203","3273","1","60s"
"17681","3273","3186","2","80s"
"17682","3267","3183","2","80s"
"17683","3203","3211","2","90s"
"17684","3211","3270","1","70s"
"17685","3270","3186","2","60s"
"17686","3186","3270","2","80s"
"17687","3183","3267","1","80s"
"17688","3267","3267","1","70s"
"17689","3186","3276","2","80s"
"17690","3276","3186","1","70s"
"17691","3211","3209","1","80s"
"17692","3183","3276","2","80s"
"17693","3276","3214","1","70s"
"17694","3214","3183","1","80s"
"17695","3183","3268","2","80s"
"17696","3268","3213","1","80s"
"17697","3213","3183","2","60s"
"17698","3183","3214","2","80s"
"17699","3194","3195","1","90s"
"17700","3186","3211","1","80s"
"17701","3194","3195","1","80s"
"17702","3211","3203","1","70s"
"17703","3214","3183","1","80s"
"17704","3183","3185","1","80s"
"17705","3183","3214","1","70s"
"17706","3198","3197","1","70s"
"17707","3197","3198","1","80s"
"17708","3195","3211","1","60s"
"17709","3186","3270","2","80s"
"17710","3273","3203","2","70s"
"17711","3203","3272","2","80s"
"17712","3272","3199","2","90s"
"17713","3199","3272","1","70s"
"17714","3272","3205","2","70s"
"17715","3205","3214","2","70s"
"17716","3214","3184","2","70s"
"17717","3184","3203","1","90s"
"17718","3272","3272","1","70s"
"17719","3186","3211","1","80s"
"17720","3211","3209","2","90s"
"17721","3209","3275","2","90s"
"17722","3275","3183","1","80s"
"17723","3183","3267","2","80s"
"17724","3267","3184","1","60s"
"17725","3184","3192","1","70s"
"17726","3185","3269","2","80s"
"17727","3206","3206","1","70s"
"17728","3206","3193","1","70s"
"17729","3193","3203","1","80s"
"17730","3205","3186","2","80s"
"17731","3203","3186","1","70s"
"17732","3202","3199","1","70s"
"17733","3186","3269","2","80s"
"17734","3275","3183","1","90s"
"17735","3203","3202","1","70s"
"17736","3183","3267","1","80s"
"17737","3187","3267","1","80s"
"17738","3267","3184","1","70s"
"17739","3270","3211","1","90s"
"17740","3213","3186","1","60s"
"17741","3205","3267","1","80s"
"17742","3215","3195","1","90s"
"17743","3194","3183","1","70s"
"17744","3183","3194","1","70s"
"17745","3205","3225","1","80s"
"17746","3225","3186","2","80s"
"17747","3194","3195","1","90s"
"17748","3211","3199","1","90s"
"17749","3195","3280","1","90s"
"17750","3195","3193","1","60s"
"17751","3195","3194","1","80s"
"17752","3213","3183","1","80s"
"17753","3272","3278","1","70s"
"17754","3187","3202","1","80s"
"17755","3195","3194","2","70s"
"17756","3210","3202","1","90s"
"17757","3202","3184","1","80s"
"17758","3214","3211","1","70s"
"17759","3213","3186","1","70s"
"17760","3186","3209","1","70s"
"17761","3211","3213","1","60s"
"17762","3225","3195","1","70s"
"17763","3194","3211","2","90s"
"17764","3199","3202","1","90s"
"17765","3183","3183","1","80s"
"17766","3195","3193","2","80s"
"17767","3214","3186","1","80s"
"17768","3211","3186","1","70s"
"17769","3220","3215","1","80s"
"17770","3202","3203","1","70s"
"17771","3209","3186","1","90s"
"17772","3186","3276","1","90s"
"17773","3276","3194","1","90s"
"17774","3194","3195","1","70s"
"17775","3195","3193","1","70s"
"17776","3193","3195","1","80s"
"17777","3195","3193","1","80s"
"17778","3185","3192","1","70s"
"17779","3192","3186","1","90s"
"17780","3186","3268","2","70s"
"17781","3194","3194","1","60s"
"17782","3213","3276","1","80s"
"17783","3202","3199","1","60s"
"17784","3214","3183","1","80s"
"17785","3205","3186","1","70s"
"17786","3186","3267","1","80s"
"17787","3195","3194","2","70s"
"17788","3195","3201","1","60s"
"17789","3201","3183","1","80s"
"17790","3183","3184","1","70s"
"17791","3184","3203","1","90s"
"17792","3203","3273","1","70s"
"17793","3278","3186","1","70s"
"17794","3186","3270","2","70s"
"17795","3270","3186","1","60s"
"17796","3187","3278","1","80s"
"17797","3278","3186","2","80s"
"17798","3186","3276","1","70s"
"17799","3186","3214","1","70s"
"17800","3214","3205","1","70s"
"17801","3205","3187","1","80s"
"17802","3187","3276","1","80s"
"17803","3276","3186","1","80s"
"17804","3279","3186","1","80s"
"17805","3185","3272","1","60s"
"17806","3203","3203","1","90s"
"17807","3183","3213","2","70s"
"17808","3213","3186","2","70s"
"17809","3214","3185","1","80s"
"17810","3185","3187","1","60s"
"17811","3207","3189","2","80s"
"17812","3195","3188","1","70s"
"17813","3188","3195","1","70s"
"17814","3184","3194","1","80s"
"17815","3225","3186","1","90s"
"17816","3186","3213","1","60s"
"17817","3213","3186","1","60s"
"17818","3211","3207","1","80s"
"17819","3207","3195","2","90s"
"17820","3220","3195","1","90s"
"17821","3195","3194","1","90s"
"17822","3195","3194","1","70s"
"17823","3194","3184","1","80s"
"17824","3185","3267","2","80s"
"17825","3267","3183","1","80s"
"17826","3275","3270","1","80s"
"17827","3278","3186","1","80s"
"17828","3203","3186","2","90s"
"17829","3183","3267","1","80s"
"17830","3195","3210","2","80s"
"17831","3210","3195","2","90s"
"17832","3195","3225","1","90s"
"17833","3225","3195","1","80s"
"17834","3195","3225","1","80s"
"17835","3225","3195","1","80s"
"17836","3194","3194","1","70s"
"17837","3270","3214","1","70s"
"17838","3187","3213","1","90s"
"17839","3213","3186","1","70s"
"17840","3267","3183","1","80s"
"17841","3267","3183","1","80s"
"17842","3279","3186","1","80s"
"17843","3186","3205","2","80s"
"17844","3187","3211","1","60s"
"17845","3211","3187","1","60s"
"17846","3187","3214","1","80s"
"17847","3214","3192","1","90s"
"17848","3183","3214","1","80s"
"17849","3214","3183","1","80s"
"17850","3183","3192","1","80s"
"17851","3206","3270","1","70s"
"17852","3270","3186","1","80s"
"17853","3203","3211","1","70s"
"17854","3276","3270","1","70s"
"17855","3270","3187","1","70s"
"17856","3187","3202","1","90s"
"17857","3202","3214","2","70s"
"17858","3214","3183","1","60s"
"17859","3276","3214","1","80s"
"17860","3202","3211","1","80s"
"17861","3209","3183","1","80s"
"17862","3267","3183","1","80s"
"17863","3192","3186","2","80s"
"17864","3270","3186","1","80s"
"17865","3206","3199","1","80s"
"17866","3195","3201","1","70s"
"17867","3220","3214","1","80s"
"17868","3183","3205","1","80s"
"17869","3186","3185","1","80s"
"17870","3185","3187","1","70s"
"17871","3194","3195","1","70s"
"17872","3202","3214","2","90s"
"17873","3214","3186","1","80s"
"17874","3195","3202","1","90s"
"17875","3183","3187","1","90s"
"17876","3187","3203","1","60s"
"17877","3211","3186","1","70s"
"17878","3198","3197","1","70s"
"17879","3188","3186","1","80s"
"17880","3203","3203","1","80s"
"17881","3203","3186","1","70s"
"17882","3186","3184","1","80s"
"17883","3187","3185","1","80s"
"17884","3185","3214","1","70s"
"17885","3214","3199","1","70s"
"17886","3199","3214","1","70s"
"17887","3211","3186","1","80s"
"17888","3202","3211","2","90s"
"17889","3186","3209","2","70s"
"17890","3183","3214","1","80s"
"17891","3186","3213","1","60s"
"17892","3186","3225","1","70s"
"17893","3186","3188","1","60s"
"17894","3183","3209","2","80s"
"17895","3209","3186","1","80s"
"17896","3209","3186","1","70s"
"17897","3213","3184","2","90s"
"17898","3207","3195","1","80s"
"17899","3203","3213","1","90s"
"17900","3209","3186","1","80s"
"17901","3183","3213","2","70s"
"17902","3213","3186","1","70s"
"17903","3213","3186","2","70s"
"17904","3194","3195","1","70s"
"17905","3187","3194","1","80s"
"17906","3195","3189","1","80s"
"17907","3213","3186","1","90s"
"17908","3202","3187","1","80s"
"17909","3186","3209","2","80s"
"17910","3185","3192","1","80s"
"17911","3193","3195","1","80s"
"17912","3193","3186","1","80s"
"17913","3212","3186","1","80s"
"17914","3195","3210","1","80s"
"17915","3183","3214","2","80s"
"17916","3185","3183","1","80s"
"17917","3195","3207","1","80s"
"17918","3209","3217","1","80s"
"17919","3217","3205","1","80s"
"17920","3186","3203","1","80s"
"17921","3202","3214","2","80s"
"17922","3213","3186","1","80s"
"17923","3186","3213","1","80s"
"17924","3195","3201","1","60s"
"17925","3211","3211","1","70s"
"17926","3185","3203","1","70s"
"17927","3183","3202","1","80s"
"17928","3184","3209","1","90s"
"17929","3195","3212","1","80s"
"17930","3186","3211","1","60s"
"17931","3195","3201","1","60s"
"17932","3201","3211","1","80s"
"17933","3209","3186","1","80s"
"17934","3195","3193","1","80s"
"17935","3186","3185","1","90s"
"17936","3186","3203","1","80s"
"17937","3190","3186","1","80s"
"17938","3186","3203","1","70s"
"17939","3203","3186","1","60s"
"17940","3184","3209","1","70s"
"17941","3183","3214","1","80s"
"17942","3195","3194","1","70s"
"17943","3195","3215","1","70s"
"17944","3215","3195","1","80s"
"17945","3207","3210","2","80s"
"17946","3190","3214","1","70s"
"17947","3214","3183","2","80s"
"17948","3195","3193","1","70s"
"17949","3194","3195","1","60s"
"17950","3209","3186","2","70s"
"17951","3186","3202","1","80s"
"17952","3183","3209","1","70s"
"17953","3214","3184","1","80s"
"17954","3211","3196","1","80s"
"17955","3186","3203","2","70s"
"17956","3203","3202","1","80s"
"17957","3209","3186","1","80s"
"17958","3186","3202","1","80s"
"17959","3186","3203","1","70s"
"17960","3195","3210","1","80s"
"17961","3203","3202","1","60s"
"17962","3202","3195","2","90s"
"17963","3215","3195","1","80s"
"17964","3211","3186","1","70s"
"17965","3203","3186","1","60s"
"17966","3187","3199","2","70s"
"17967","3199","3184","1","70s"
"17968","3184","3203","2","90s"
"17969","3184","3187","1","80s"
"17970","3183","3214","1","90s"
"17971","3214","3186","1","80s"
"17972","3186","3190","1","80s"
"17973","3190","3192","1","80s"
"17974","3192","3192","2","80s"
"17975","3205","3185","1","80s"
"17976","3195","3185","1","80s"
"17977","3185","3211","1","80s"
"17978","3199","3202","1","70s"
"17979","3202","3199","1","70s"
"17980","3199","3202","1","80s"
"17981","3225","3206","1","80s"
"17982","3206","3186","1","80s"
"17983","3186","3206","1","80s"
"17984","3206","3206","1","70s"
"17985","3206","3213","1","60s"
"17986","3198","3194","1","80s"
"17987","3195","3212","1","80s"
"17988","3195","3225","1","80s"
"17989","3225","3195","1","80s"
"17990","3200","3186","1","70s"
"17991","3203","3202","1","70s"
"17992","3192","3186","2","80s"
"17993","3186","3205","2","90s"
"17994","3183","3199","2","80s"
"17995","3199","3183","1","80s"
"17996","3183","3214","1","80s"
"17997","3220","3195","1","70s"
"17998","3199","3279","2","80s"
"17999","3184","3220","1","60s"
"18000","3220","3207","1","80s"
"18001","3207","3195","1","70s"
"18002","3183","3185","1","60s"
"18003","3185","3278","1","60s"
"18004","3278","3275","1","60s"
"18005","3275","3267","1","60s"
"18006","3202","3203","1","80s"
"18007","3199","3203","1","90s"
"18008","3203","3186","1","80s"
"18009","3186","3187","1","80s"
"18010","3211","3203","1","70s"
"18011","3279","3268","2","80s"
"18012","3268","3279","2","80s"
"18013","3279","3199","1","80s"
"18014","3199","3203","2","80s"
"18015","3184","3213","1","70s"
"18016","3203","3209","1","70s"
"18017","3270","3186","1","60s"
"18018","3192","3209","2","80s"
"18019","3276","3186","1","70s"
"18020","3278","3186","1","70s"
"18021","3209","3211","1","80s"
"18022","3195","3207","1","80s"
"18023","3207","3210","2","60s"
"18024","3211","3186","1","80s"
"18025","3278","3186","2","80s"
"18026","3207","3195","1","80s"
"18027","3195","3279","1","70s"
"18028","3279","3279","1","80s"
"18029","3270","3186","1","70s"
"18030","3186","3275","1","90s"
"18031","3268","3185","2","80s"
"18032","3185","3276","1","80s"
"18033","3185","3190","1","80s"
"18034","3183","3267","1","80s"
"18035","3214","3183","1","70s"
"18036","3183","3199","1","80s"
"18037","3183","3276","1","80s"
"18038","3184","3187","1","90s"
"18039","3183","3202","2","80s"
"18040","3202","3187","1","80s"
"18041","3187","3184","2","80s"
"18042","3184","3185","2","80s"
"18043","3185","3183","2","90s"
"18044","3185","3275","1","90s"
"18045","3183","3186","1","70s"
"18046","3186","3213","2","80s"
"18047","3213","3186","1","60s"
"18048","3186","3214","1","70s"
"18049","3214","3183","1","80s"
"18050","3194","3209","2","80s"
"18051","3276","3214","1","70s"
"18052","3214","3183","1","80s"
"18053","3183","3202","1","90s"
"18054","3202","3203","1","80s"
"18055","3186","3268","1","80s"
"18056","3183","3185","1","80s"
"18057","3185","3272","1","60s"
"18058","3199","3279","1","80s"
"18059","3203","3186","1","70s"
"18060","3279","3186","1","80s"
"18061","3278","3186","2","70s"
"18062","3206","3186","1","90s"
"18063","3215","3198","1","80s"
"18064","3197","3202","1","80s"
"18065","3186","3270","1","80s"
"18066","3199","3183","1","60s"
"18067","3183","3213","1","80s"
"18068","3213","3186","1","80s"
"18069","3278","3273","2","80s"
"18070","3186","3269","1","70s"
"18071","3202","3199","1","60s"
"18072","3207","3195","2","80s"
"18073","3195","3194","1","80s"
"18074","3194","3195","1","70s"
"18075","3203","3186","1","80s"
"18076","3186","3270","1","70s"
"18077","3269","3212","1","80s"
"18078","3187","3183","1","70s"
"18079","3215","3273","2","90s"
"18080","3206","3207","1","70s"
"18081","3195","3194","1","70s"
"18082","3187","3186","1","80s"
"18083","3202","3187","1","80s"
"18084","3209","3209","1","80s"
"18085","3210","3206","1","70s"
"18086","3183","3184","1","80s"
"18087","3184","3186","1","60s"
"18088","3209","3185","1","70s"
"18089","3185","3184","1","70s"
"18090","3203","3202","1","80s"
"18091","3203","3186","1","80s"
"18092","3186","3209","2","80s"
"18093","3206","3210","1","60s"
"18094","3183","3187","1","80s"
"18095","3187","3183","1","70s"
"18096","3199","3183","1","80s"
"18097","3214","3205","1","70s"
"18098","3186","3209","1","80s"
"18099","3194","3195","1","70s"
"18100","3199","3209","2","80s"
"18101","3186","3203","2","80s"
"18102","3211","3207","1","70s"
"18103","3211","3212","1","80s"
"18104","3195","3212","1","90s"
"18105","3206","3186","2","80s"
"18106","3183","3199","1","80s"
"18107","3186","3187","1","80s"
"18108","3186","3214","1","70s"
"18109","3202","3203","1","70s"
"18110","3209","3183","2","80s"
"18111","3202","3203","2","70s"
"18112","3195","3193","1","90s"
"18113","3195","3212","1","80s"
"18114","3211","3209","1","70s"
"18115","3210","3183","2","90s"
"18116","3213","3186","2","70s"
"18117","3203","3186","1","80s"
"18118","3186","3209","2","80s"
"18119","3186","3209","1","80s"
"18120","3202","3210","1","90s"
"18121","3210","3220","1","80s"
"18122","3213","3183","1","70s"
"18123","3187","3183","1","70s"
"18124","3201","3195","1","60s"
"18125","3192","3186","1","90s"
"18126","3186","3200","1","80s"
"18127","3200","3186","1","70s"
"18128","3196","3187","1","80s"
"18129","3187","3186","1","70s"
"18130","3211","3202","2","70s"
"18131","3186","3214","1","70s"
"18132","3184","3183","1","80s"
"18133","3184","3184","1","80s"
"18134","3186","3205","1","80s"
"18135","3199","3199","1","70s"
"18136","3211","3186","1","80s"
"18137","3198","3203","1","70s"
"18138","3203","3202","1","80s"
"18139","3207","3195","1","80s"
"18140","3186","3203","1","80s"
"18141","3183","3184","2","80s"
"18142","3202","3213","2","70s"
"18143","3196","3198","1","80s"
"18144","3198","3183","1","70s"
"18145","3186","3192","1","80s"
"18146","3202","3183","1","80s"
"18147","3214","3183","1","80s"
"18148","3186","3203","2","70s"
"18149","3203","3203","2","80s"
"18150","3186","3205","1","80s"
"18151","3205","3203","2","80s"
"18152","3203","3187","1","70s"
"18153","3211","3187","1","90s"
"18154","3187","3186","2","80s"
"18155","3186","3213","2","60s"
"18156","3186","3209","1","80s"
"18157","3201","3195","1","80s"
"18158","3199","3214","1","80s"
"18159","3186","3213","1","70s"
"18160","3202","3199","1","80s"
"18161","3183","3214","2","80s"
"18162","3214","3205","2","70s"
"18163","3205","3205","2","80s"
"18164","3186","3214","1","80s"
"18165","3183","3199","2","80s"
"18166","3187","3203","1","70s"
"18167","3203","3211","1","80s"
"18168","3183","3214","1","90s"
"18169","3214","3213","2","80s"
"18170","3213","3183","1","90s"
"18171","3183","3199","2","80s"
"18172","3211","3187","1","80s"
"18173","3187","3199","1","80s"
"18174","3183","3214","2","80s"
"18175","3214","3214","1","80s"
"18176","3183","3199","2","80s"
"18177","3214","3184","1","70s"
"18178","3199","3199","1","70s"
"18179","3184","3192","1","80s"
"18180","3225","3184","1","70s"
"18181","3201","3194","2","60s"
"18182","3194","3195","1","80s"
"18183","3195","3193","1","90s"
"18184","3193","3195","1","90s"
"18185","3195","3193","1","90s"
"18186","3186","3209","1","80s"
"18187","3213","3203","1","80s"
"18188","3203","3183","1","80s"
"18189","3186","3209","1","80s"
"18190","3186","3184","1","80s"
